task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	7f/7192e3	765208	IdentifyCoreGenes	COMPLETED	0	2025-02-07 20:20:44.957	5m 58s	5m 7s	95.9%	5 GB	19.9 GB	34 MB	2.1 MB
17	8c/13b14d	766648	InvokePreparePlotData (16)	COMPLETED	0	2025-02-07 20:27:07.810	3m 20s	3m 1s	91.3%	360.6 MB	701.5 MB	1.7 GB	16.5 KB
2	26/70a3ec	766552	InvokePreparePlotData (1)	COMPLETED	0	2025-02-07 20:26:45.413	3m 57s	3m 34s	89.2%	364.1 MB	707.9 MB	2.8 GB	32.6 KB
19	c0/9600fc	766652	InvokePreparePlotData (18)	COMPLETED	0	2025-02-07 20:27:08.566	3m 34s	2m 22s	92.0%	373.2 MB	714.4 MB	1.1 GB	13.8 KB
131	ad/821185	766909	InvokePreparePlotData (130)	COMPLETED	0	2025-02-07 20:27:43.941	3m 14s	2m 35s	92.1%	361.3 MB	702.5 MB	1.2 GB	9.1 KB
134	fa/922eb2	766911	InvokePreparePlotData (133)	COMPLETED	0	2025-02-07 20:27:44.288	3m 14s	2m 10s	93.1%	372.6 MB	712.4 MB	1.3 GB	10.7 KB
138	38/dd042d	766921	InvokePreparePlotData (137)	COMPLETED	0	2025-02-07 20:27:45.890	3m 12s	2m 38s	89.9%	365.6 MB	726.2 MB	140.3 MB	8.8 KB
226	1a/6e389e	767110	InvokePreparePlotData (225)	COMPLETED	0	2025-02-07 20:28:16.241	3m 11s	2m 44s	88.8%	357.3 MB	697.2 MB	550.2 MB	8.3 KB
39	a7/f856fc	766702	InvokePreparePlotData (38)	COMPLETED	0	2025-02-07 20:27:15.405	4m 27s	4m 7s	93.5%	387 MB	731.3 MB	1.3 GB	13.2 KB
77	fc/4cd48a	766782	InvokePreparePlotData (76)	COMPLETED	0	2025-02-07 20:27:27.514	4m 15s	3m 37s	92.2%	384.8 MB	726.4 MB	800.4 MB	11.2 KB
85	fe/703389	766798	InvokePreparePlotData (84)	COMPLETED	0	2025-02-07 20:27:29.879	4m 13s	3m 13s	91.0%	356.6 MB	699.7 MB	1.2 GB	11.2 KB
86	b0/534ee9	766802	InvokePreparePlotData (85)	COMPLETED	0	2025-02-07 20:27:30.481	4m 12s	3m 32s	95.5%	383.2 MB	724.6 MB	1.5 GB	9.6 KB
130	eb/2d1a71	766902	InvokePreparePlotData (129)	COMPLETED	0	2025-02-07 20:27:43.035	4m	2m 18s	92.2%	372.8 MB	726.1 MB	1.3 GB	9.8 KB
238	59/22ade4	767137	InvokePreparePlotData (237)	COMPLETED	0	2025-02-07 20:28:20.397	3m 23s	2m 26s	91.4%	375.7 MB	714.6 MB	234.8 MB	9.3 KB
178	f0/a93a7b	767003	InvokePreparePlotData (177)	COMPLETED	0	2025-02-07 20:27:59.157	3m 59s	3m 16s	92.6%	368.7 MB	710.5 MB	2.3 GB	14.2 KB
9	89/f2c84c	766595	InvokePreparePlotData (8)	COMPLETED	0	2025-02-07 20:26:55.545	5m 17s	5m 1s	93.4%	416 MB	757.8 MB	849.1 MB	14.5 KB
129	ae/3a7b32	766904	InvokePreparePlotData (128)	COMPLETED	0	2025-02-07 20:27:43.358	4m 44s	3m 23s	89.4%	356.3 MB	708 MB	1.4 GB	10.8 KB
211	a1/5d780f	767075	InvokePreparePlotData (210)	COMPLETED	0	2025-02-07 20:28:10.644	4m 17s	4m 6s	90.7%	367.6 MB	713.9 MB	1.2 GB	9.6 KB
224	d6/f6d030	767101	InvokePreparePlotData (223)	COMPLETED	0	2025-02-07 20:28:14.909	4m 13s	2m 57s	92.3%	367.3 MB	712 MB	1 GB	10.1 KB
153	ec/45b4b5	766954	InvokePreparePlotData (152)	COMPLETED	0	2025-02-07 20:27:51.229	5m 7s	3m 56s	93.6%	397.2 MB	738.2 MB	3.2 GB	15 KB
252	df/e23465	767170	InvokePreparePlotData (251)	COMPLETED	0	2025-02-07 20:28:25.205	4m 33s	3m 54s	92.0%	364.4 MB	706.2 MB	2.1 GB	10.9 KB
276	09/6e737b	767221	InvokePreparePlotData (275)	COMPLETED	0	2025-02-07 20:28:33.450	4m 25s	3m 15s	89.8%	365.5 MB	707.3 MB	532.3 MB	10.2 KB
315	5f/40719a	767320	InvokePreparePlotData (314)	COMPLETED	0	2025-02-07 20:28:48.616	4m 10s	3m 4s	91.5%	358.4 MB	698.3 MB	467.3 MB	12.4 KB
360	f5/1cfe72	767425	InvokePreparePlotData (359)	COMPLETED	0	2025-02-07 20:29:04.823	3m 53s	3m 15s	92.5%	379.3 MB	721.5 MB	318.6 MB	10.5 KB
164	ab/1b8f50	766974	InvokePreparePlotData (163)	COMPLETED	0	2025-02-07 20:27:54.546	5m 33s	3m 37s	91.5%	378.3 MB	720.4 MB	222.4 MB	9.5 KB
703	33/e97015	768198	InvokePreparePlotData (702)	COMPLETED	0	2025-02-07 20:31:12.855	2m 15s	2m 5s	92.4%	364.6 MB	706.1 MB	523.6 MB	13 KB
622	8c/d89105	768016	InvokePreparePlotData (621)	COMPLETED	0	2025-02-07 20:30:42.142	3m 1s	2m 42s	88.5%	373 MB	735.9 MB	745 MB	8.7 KB
47	cf/55fea0	766721	InvokePreparePlotData (46)	COMPLETED	0	2025-02-07 20:27:17.885	6m 40s	5m 49s	91.6%	381.9 MB	733 MB	3.1 GB	11.1 KB
127	57/09bca8	766900	InvokePreparePlotData (126)	COMPLETED	0	2025-02-07 20:27:42.675	6m 15s	5m 9s	91.6%	407.2 MB	748.3 MB	1.8 GB	9.9 KB
16	36/c9bcca	766642	InvokePreparePlotData (15)	COMPLETED	0	2025-02-07 20:27:06.572	7m 6s	5m 32s	90.4%	403.6 MB	745.6 MB	586.6 MB	11.8 KB
334	1b/a8b4ac	767363	InvokePreparePlotData (333)	COMPLETED	0	2025-02-07 20:28:55.283	5m 18s	4m 45s	91.3%	359 MB	728.1 MB	857.5 MB	9.9 KB
341	a9/d4d6f5	767380	InvokePreparePlotData (340)	COMPLETED	0	2025-02-07 20:28:57.938	5m 15s	2m 14s	91.4%	356.6 MB	706.2 MB	850.6 MB	12.7 KB
367	e3/f6a50a	767441	InvokePreparePlotData (366)	COMPLETED	0	2025-02-07 20:29:07.375	5m 6s	3m 56s	90.6%	363 MB	707 MB	1.7 GB	10.5 KB
390	27/92ad2b	767492	InvokePreparePlotData (389)	COMPLETED	0	2025-02-07 20:29:15.243	4m 58s	4m 4s	89.6%	358.1 MB	697.8 MB	311.3 MB	13.5 KB
471	ad/a698e0	767671	InvokePreparePlotData (470)	COMPLETED	0	2025-02-07 20:29:42.977	4m 30s	3m 45s	90.2%	363.8 MB	703.4 MB	1.6 GB	9.8 KB
489	0d/bba5a7	767710	InvokePreparePlotData (488)	COMPLETED	0	2025-02-07 20:29:49.572	4m 23s	3m 40s	88.6%	370.5 MB	711.9 MB	944.1 MB	8.2 KB
697	97/692587	768183	InvokePreparePlotData (696)	COMPLETED	0	2025-02-07 20:31:10.420	3m 3s	2m 40s	96.4%	368 MB	707.5 MB	1.3 GB	14.8 KB
123	f0/d8394a	766886	InvokePreparePlotData (122)	COMPLETED	0	2025-02-07 20:27:41.192	7m 2s	4m 19s	89.9%	352.6 MB	695.8 MB	477.3 MB	10.7 KB
150	a6/3cd265	766946	InvokePreparePlotData (149)	COMPLETED	0	2025-02-07 20:27:49.882	6m 53s	4m 25s	92.5%	381.4 MB	726.7 MB	678 MB	14.6 KB
231	ba/2c2bc1	767119	InvokePreparePlotData (230)	COMPLETED	0	2025-02-07 20:28:17.744	6m 25s	5m 16s	90.9%	366.6 MB	748.4 MB	1.5 GB	9.5 KB
244	f5/34b8c9	767150	InvokePreparePlotData (243)	COMPLETED	0	2025-02-07 20:28:22.464	6m 20s	5m 19s	92.6%	384.3 MB	725.7 MB	4.7 GB	10.6 KB
268	de/ea0648	767207	InvokePreparePlotData (267)	COMPLETED	0	2025-02-07 20:28:31.143	6m 12s	5m 11s	92.4%	390.2 MB	733.2 MB	624.6 MB	12 KB
324	12/1515a4	767338	InvokePreparePlotData (323)	COMPLETED	0	2025-02-07 20:28:51.486	5m 51s	4m 24s	91.3%	364 MB	728.2 MB	1.4 GB	11.8 KB
325	ca/3497d9	767341	InvokePreparePlotData (324)	COMPLETED	0	2025-02-07 20:28:51.835	5m 51s	3m 55s	91.5%	370.4 MB	709.5 MB	1.2 GB	9.5 KB
345	05/54d194	767386	InvokePreparePlotData (344)	COMPLETED	0	2025-02-07 20:28:58.986	5m 44s	4m 17s	88.3%	368.4 MB	707.6 MB	1.2 GB	12.4 KB
352	57/630ae4	767407	InvokePreparePlotData (351)	COMPLETED	0	2025-02-07 20:29:02.002	5m 41s	4m 33s	91.8%	381.7 MB	722.4 MB	1.9 GB	10.1 KB
403	f9/a2bb74	767519	InvokePreparePlotData (402)	COMPLETED	0	2025-02-07 20:29:19.284	5m 24s	4m 12s	91.7%	392.5 MB	734.8 MB	1.7 GB	18.4 KB
417	25/3ba7d6	767549	InvokePreparePlotData (416)	COMPLETED	0	2025-02-07 20:29:23.966	5m 19s	4m 45s	91.7%	375.9 MB	720.4 MB	1.6 GB	14.7 KB
490	91/388802	767714	InvokePreparePlotData (489)	COMPLETED	0	2025-02-07 20:29:50.240	4m 53s	3m 46s	93.1%	377.2 MB	717.2 MB	1.8 GB	13.9 KB
620	c4/40d254	768011	InvokePreparePlotData (619)	COMPLETED	0	2025-02-07 20:30:41.409	4m 2s	3m 15s	88.7%	369.9 MB	711.3 MB	416.9 MB	9.7 KB
790	04/7c7ae5	768381	InvokePreparePlotData (789)	COMPLETED	0	2025-02-07 20:31:45.382	2m 58s	2m 3s	91.5%	360.8 MB	711.3 MB	1 GB	10.4 KB
801	e4/8024ca	768405	InvokePreparePlotData (800)	COMPLETED	0	2025-02-07 20:31:49.392	2m 54s	2m 2s	92.3%	365.1 MB	706.7 MB	561.5 MB	12.9 KB
927	bf/d2df2f	768700	InvokePreparePlotData (926)	COMPLETED	0	2025-02-07 20:32:37.244	2m 7s	2m 4s	91.4%	377.4 MB	742.7 MB	1 GB	10.8 KB
87	37/fa8c84	766803	InvokePreparePlotData (86)	COMPLETED	0	2025-02-07 20:27:30.771	7m 27s	6m 38s	96.5%	393.8 MB	738 MB	1.1 GB	15.9 KB
94	32/2e922d	766820	InvokePreparePlotData (93)	COMPLETED	0	2025-02-07 20:27:33.133	7m 25s	6m 28s	96.1%	381.9 MB	724.7 MB	3.6 GB	12.6 KB
125	4f/101cff	766892	InvokePreparePlotData (124)	COMPLETED	0	2025-02-07 20:27:41.755	7m 16s	6m 17s	90.9%	443.2 MB	787.9 MB	1.4 GB	80.5 KB
195	a4/03579f	767037	InvokePreparePlotData (194)	COMPLETED	0	2025-02-07 20:28:04.597	6m 54s	5m 59s	90.7%	374.2 MB	714.8 MB	327 MB	81.1 KB
279	8c/2a790e	767232	InvokePreparePlotData (278)	COMPLETED	0	2025-02-07 20:28:35.246	6m 23s	5m 47s	91.7%	383.1 MB	727.8 MB	599.4 MB	49.3 KB
336	fd/e679d9	767365	InvokePreparePlotData (335)	COMPLETED	0	2025-02-07 20:28:55.636	6m 3s	5m 17s	92.4%	353.5 MB	712.3 MB	1.4 GB	9.7 KB
713	c5/06469e	768217	InvokePreparePlotData (712)	COMPLETED	0	2025-02-07 20:31:16.441	3m 42s	3m 37s	91.8%	387.8 MB	730.1 MB	1.1 GB	10 KB
92	52/831e89	766814	InvokePreparePlotData (91)	COMPLETED	0	2025-02-07 20:27:32.218	7m 41s	7m 15s	96.3%	379.2 MB	725.2 MB	1.8 GB	16.1 KB
107	0a/d44e05	766840	InvokePreparePlotData (106)	COMPLETED	0	2025-02-07 20:27:36.616	7m 36s	6m 10s	93.7%	404.9 MB	745.4 MB	1.6 GB	19.4 KB
156	45/43ef45	766958	InvokePreparePlotData (155)	COMPLETED	0	2025-02-07 20:27:51.911	7m 21s	5m 44s	92.0%	395.3 MB	734.7 MB	880.3 MB	9.7 KB
294	32/e92750	767268	InvokePreparePlotData (293)	COMPLETED	0	2025-02-07 20:28:40.648	6m 32s	5m 19s	90.5%	374.8 MB	716.2 MB	530.3 MB	11.7 KB
310	ce/d2d0ae	767303	InvokePreparePlotData (309)	COMPLETED	0	2025-02-07 20:28:46.176	6m 27s	5m 30s	92.5%	354.8 MB	711.4 MB	434 MB	15.3 KB
318	56/81fadb	767322	InvokePreparePlotData (317)	COMPLETED	0	2025-02-07 20:28:48.963	6m 24s	5m 9s	95.9%	378.4 MB	723.1 MB	3.1 GB	10.8 KB
372	18/6b2b9c	767452	InvokePreparePlotData (371)	COMPLETED	0	2025-02-07 20:29:09.044	6m 4s	4m 48s	91.0%	384.9 MB	724.6 MB	934.5 MB	15.7 KB
558	1f/8e1c14	767860	InvokePreparePlotData (557)	COMPLETED	0	2025-02-07 20:30:13.726	4m 59s	4m 2s	92.0%	379.1 MB	720.6 MB	242 MB	11.9 KB
696	fd/f714e4	768185	InvokePreparePlotData (695)	COMPLETED	0	2025-02-07 20:31:10.755	4m 3s	3m 30s	95.8%	378.2 MB	719.9 MB	821 MB	22.8 KB
421	cd/9a5015	767557	InvokePreparePlotData (420)	COMPLETED	0	2025-02-07 20:29:25.293	6m 18s	5m 22s	92.7%	358.1 MB	701 MB	3.7 GB	10.6 KB
572	76/740147	767890	InvokePreparePlotData (571)	COMPLETED	0	2025-02-07 20:30:18.737	5m 24s	4m 30s	89.8%	375.8 MB	717.7 MB	556.9 MB	10 KB
580	6c/8aebbf	767910	InvokePreparePlotData (579)	COMPLETED	0	2025-02-07 20:30:22.447	5m 21s	4m 49s	96.0%	392.4 MB	732.2 MB	150.5 MB	12.1 KB
163	20/58a2c9	766972	InvokePreparePlotData (162)	COMPLETED	0	2025-02-07 20:27:54.238	8m 4s	6m 30s	93.0%	395.1 MB	734.7 MB	696.9 MB	11 KB
190	52/af35a6	767027	InvokePreparePlotData (189)	COMPLETED	0	2025-02-07 20:28:02.803	7m 55s	5m 56s	92.0%	390.6 MB	733.2 MB	1.4 GB	15.1 KB
348	d2/30ed3c	767400	InvokePreparePlotData (347)	COMPLETED	0	2025-02-07 20:29:00.845	6m 57s	6m 46s	90.9%	368.5 MB	708 MB	2.4 GB	10.4 KB
396	09/50ac9e	767505	InvokePreparePlotData (395)	COMPLETED	0	2025-02-07 20:29:17.263	6m 41s	5m 47s	93.4%	398.7 MB	740.3 MB	322.2 MB	11.9 KB
427	af/1c8433	767574	InvokePreparePlotData (426)	COMPLETED	0	2025-02-07 20:29:27.522	6m 31s	5m 42s	91.1%	372 MB	716.5 MB	536.5 MB	10.8 KB
441	ef/4696da	767607	InvokePreparePlotData (440)	COMPLETED	0	2025-02-07 20:29:32.251	6m 26s	5m	93.4%	411.1 MB	752.6 MB	709.4 MB	17.4 KB
462	f5/4aa4e1	767653	InvokePreparePlotData (461)	COMPLETED	0	2025-02-07 20:29:40.030	6m 18s	5m 50s	97.1%	395.9 MB	736.5 MB	3.3 GB	12.5 KB
468	fb/4c5a14	767665	InvokePreparePlotData (467)	COMPLETED	0	2025-02-07 20:29:41.891	6m 16s	4m 32s	91.0%	377.5 MB	718.6 MB	194.2 MB	21.1 KB
507	79/0e5a13	767753	InvokePreparePlotData (506)	COMPLETED	0	2025-02-07 20:29:56.331	6m 2s	4m 49s	92.5%	379.9 MB	718.6 MB	3.5 GB	11 KB
617	e9/3ebb54	768009	InvokePreparePlotData (616)	COMPLETED	0	2025-02-07 20:30:41.067	5m 17s	3m 55s	89.8%	369.8 MB	712.8 MB	404.7 MB	10.2 KB
763	db/1313a3	768322	InvokePreparePlotData (762)	COMPLETED	0	2025-02-07 20:31:35.656	4m 23s	4m 15s	88.9%	359.7 MB	700.5 MB	1.2 GB	10.9 KB
833	d7/24c392	768477	InvokePreparePlotData (832)	COMPLETED	0	2025-02-07 20:32:01.438	3m 57s	2m 24s	89.4%	360.2 MB	702.9 MB	143.6 MB	9.2 KB
1052	53/8f4879	769040	InvokePreparePlotData (1051)	COMPLETED	0	2025-02-07 20:33:24.500	2m 34s	1m 47s	90.4%	369.9 MB	710.9 MB	157.1 MB	9 KB
1128	38/477606	769218	InvokePreparePlotData (1127)	COMPLETED	0	2025-02-07 20:33:54.560	2m 4s	1m 11s	90.0%	368.1 MB	710.4 MB	644.2 MB	8.8 KB
155	64/32bfe2	766956	InvokePreparePlotData (154)	COMPLETED	0	2025-02-07 20:27:51.574	8m 21s	7m 47s	91.1%	376.5 MB	764.7 MB	3.4 GB	17 KB
170	90/ccbf8d	766986	InvokePreparePlotData (169)	COMPLETED	0	2025-02-07 20:27:56.524	8m 16s	8m 5s	89.7%	386.2 MB	752.7 MB	2.7 GB	23.3 KB
203	1d/2114d4	767057	InvokePreparePlotData (202)	COMPLETED	0	2025-02-07 20:28:07.916	8m 5s	6m 31s	91.9%	389.8 MB	730.1 MB	1.2 GB	10.1 KB
285	2d/317fcf	767245	InvokePreparePlotData (284)	COMPLETED	0	2025-02-07 20:28:37.175	7m 36s	6m 54s	94.0%	429.2 MB	812.6 MB	2.3 GB	77 KB
48	a0/4a9564	766723	InvokePreparePlotData (47)	COMPLETED	0	2025-02-07 20:27:18.276	9m 9s	7m 28s	91.7%	404 MB	747.2 MB	1.7 GB	14.9 KB
49	5b/124cd3	766728	InvokePreparePlotData (48)	COMPLETED	0	2025-02-07 20:27:19.029	9m 9s	8m 48s	91.4%	392.7 MB	737 MB	5 GB	15.7 KB
106	79/1fa228	766838	InvokePreparePlotData (105)	COMPLETED	0	2025-02-07 20:27:36.334	8m 52s	7m 21s	89.7%	386.7 MB	728.2 MB	3.1 GB	9.5 KB
109	7c/5aca22	766842	InvokePreparePlotData (108)	COMPLETED	0	2025-02-07 20:27:36.893	8m 51s	8m 18s	93.6%	431.6 MB	773 MB	3.5 GB	13.1 KB
113	7b/ed84e4	766851	InvokePreparePlotData (112)	COMPLETED	0	2025-02-07 20:27:38.082	8m 50s	7m 30s	89.9%	364.8 MB	704 MB	5.6 GB	16.2 KB
112	c5/e4e4f6	766854	InvokePreparePlotData (111)	COMPLETED	0	2025-02-07 20:27:38.355	8m 50s	7m 35s	92.2%	393.5 MB	734.1 MB	1.4 GB	12.4 KB
122	21/580776	766879	InvokePreparePlotData (121)	COMPLETED	0	2025-02-07 20:27:40.617	8m 47s	8m 20s	90.6%	393 MB	736.3 MB	1.4 GB	25.2 KB
305	eb/35b59a	767293	InvokePreparePlotData (304)	COMPLETED	0	2025-02-07 20:28:44.437	7m 44s	6m 16s	92.3%	384.7 MB	725.3 MB	1.3 GB	26.5 KB
333	22/1143d9	767361	InvokePreparePlotData (332)	COMPLETED	0	2025-02-07 20:28:54.927	7m 33s	6m 21s	94.2%	412.2 MB	751.7 MB	695.3 MB	15.6 KB
377	b5/0f4bfb	767462	InvokePreparePlotData (376)	COMPLETED	0	2025-02-07 20:29:10.755	7m 18s	7m 2s	91.8%	386.4 MB	728.4 MB	3.6 GB	12.3 KB
435	b9/9c5217	767593	InvokePreparePlotData (434)	COMPLETED	0	2025-02-07 20:29:30.275	6m 58s	5m 42s	89.5%	377.1 MB	718.6 MB	944.4 MB	12.2 KB
470	18/db8ae3	767674	InvokePreparePlotData (469)	COMPLETED	0	2025-02-07 20:29:43.474	6m 45s	5m 53s	93.8%	431.5 MB	772.3 MB	2.1 GB	17.1 KB
496	34/971e03	767725	InvokePreparePlotData (495)	COMPLETED	0	2025-02-07 20:29:51.896	6m 37s	5m 22s	89.4%	380.6 MB	722.6 MB	882.2 MB	12.1 KB
537	10/a99d00	767818	InvokePreparePlotData (536)	COMPLETED	0	2025-02-07 20:30:06.723	6m 22s	5m 49s	89.0%	392.2 MB	736.6 MB	815.1 MB	14 KB
634	40/f7ea56	768044	InvokePreparePlotData (633)	COMPLETED	0	2025-02-07 20:30:46.662	5m 42s	3m 54s	92.5%	400.8 MB	758.2 MB	915.6 MB	26.4 KB
830	7e/0e1e6b	768473	InvokePreparePlotData (829)	COMPLETED	0	2025-02-07 20:32:00.758	4m 28s	4m 9s	91.6%	374.5 MB	714.9 MB	1.4 GB	13.2 KB
890	e2/9d1915	768611	InvokePreparePlotData (889)	COMPLETED	0	2025-02-07 20:32:23.292	4m 5s	2m 50s	91.6%	370.8 MB	711.8 MB	876.1 MB	11 KB
918	56/c430d0	768678	InvokePreparePlotData (917)	COMPLETED	0	2025-02-07 20:32:33.927	3m 55s	3m 7s	96.1%	361 MB	700.9 MB	424.7 MB	9.6 KB
56	29/914bca	766740	InvokePreparePlotData (55)	COMPLETED	0	2025-02-07 20:27:20.783	9m 22s	8m 31s	93.0%	391.3 MB	753.4 MB	2.9 GB	27.9 KB
445	67/08a303	767613	InvokePreparePlotData (444)	COMPLETED	0	2025-02-07 20:29:33.223	7m 10s	5m 49s	93.6%	409.6 MB	751.7 MB	897.5 MB	22.6 KB
538	3c/e3426c	767822	InvokePreparePlotData (537)	COMPLETED	0	2025-02-07 20:30:07.530	6m 35s	5m 23s	88.8%	379.7 MB	719.7 MB	483.8 MB	16.8 KB
1110	c3/36122d	769172	InvokePreparePlotData (1109)	COMPLETED	0	2025-02-07 20:33:46.445	2m 57s	2m 26s	91.4%	363.1 MB	728.8 MB	945.6 MB	10.5 KB
11	64/248518	766609	InvokePreparePlotData (10)	COMPLETED	0	2025-02-07 20:26:58.779	10m 14s	9m 11s	89.1%	404.1 MB	746.5 MB	1.8 GB	18.3 KB
152	06/988284	766950	InvokePreparePlotData (151)	COMPLETED	0	2025-02-07 20:27:50.548	9m 22s	7m 58s	91.3%	402.4 MB	744.5 MB	883.2 MB	22.6 KB
169	61/41f92f	766984	InvokePreparePlotData (168)	COMPLETED	0	2025-02-07 20:27:56.230	9m 17s	8m 22s	90.3%	390.8 MB	732.5 MB	2.6 GB	16.6 KB
192	23/f3fb99	767030	InvokePreparePlotData (191)	COMPLETED	0	2025-02-07 20:28:03.478	9m 9s	7m 54s	92.5%	384.9 MB	758.2 MB	7 GB	27.9 KB
266	09/7b08c8	767202	InvokePreparePlotData (265)	COMPLETED	0	2025-02-07 20:28:30.414	8m 43s	7m 7s	88.5%	364.2 MB	755.4 MB	3.6 GB	15.5 KB
282	f6/2cd3a5	767237	InvokePreparePlotData (281)	COMPLETED	0	2025-02-07 20:28:35.957	8m 37s	7m 33s	89.5%	377.1 MB	716.4 MB	3.6 GB	8.9 KB
350	b8/1a3a7e	767402	InvokePreparePlotData (349)	COMPLETED	0	2025-02-07 20:29:01.317	8m 12s	7m 16s	91.4%	371.3 MB	712.5 MB	2.5 GB	29.4 KB
400	dd/0aa6b1	767514	InvokePreparePlotData (399)	COMPLETED	0	2025-02-07 20:29:18.607	7m 55s	6m 41s	92.7%	399.1 MB	740.5 MB	1 GB	12.7 KB
437	f3/6b9311	767598	InvokePreparePlotData (436)	COMPLETED	0	2025-02-07 20:29:30.947	7m 42s	6m 29s	92.5%	371.5 MB	734.3 MB	629.6 MB	9.7 KB
451	0d/d39298	767627	InvokePreparePlotData (450)	COMPLETED	0	2025-02-07 20:29:35.521	7m 38s	6m 40s	91.0%	378.1 MB	725.6 MB	1.7 GB	8.8 KB
476	fb/5d9dc8	767685	InvokePreparePlotData (475)	COMPLETED	0	2025-02-07 20:29:45.224	7m 28s	6m 27s	89.9%	361.8 MB	704.7 MB	935.2 MB	9.4 KB
536	c2/2d7ef7	767816	InvokePreparePlotData (535)	COMPLETED	0	2025-02-07 20:30:06.364	7m 7s	6m 19s	91.2%	369.5 MB	710.9 MB	1.9 GB	21.2 KB
555	d6/6840d3	767856	InvokePreparePlotData (554)	COMPLETED	0	2025-02-07 20:30:13.058	7m	6m 27s	91.1%	378.1 MB	719.5 MB	4.6 GB	24.5 KB
585	c9/777bbf	767940	InvokePreparePlotData (584)	COMPLETED	0	2025-02-07 20:30:29.629	6m 44s	6m 12s	93.3%	403.8 MB	742.1 MB	1.4 GB	12.9 KB
588	c0/30432c	767942	InvokePreparePlotData (587)	COMPLETED	0	2025-02-07 20:30:30.295	6m 43s	6m 27s	89.9%	372.3 MB	713.8 MB	257.3 MB	20.2 KB
604	c1/5c0ef5	767980	InvokePreparePlotData (603)	COMPLETED	0	2025-02-07 20:30:36.589	6m 37s	6m 2s	93.3%	356.1 MB	733.9 MB	905.1 MB	13.8 KB
639	3a/496e24	768060	InvokePreparePlotData (638)	COMPLETED	0	2025-02-07 20:30:49.157	6m 24s	6m 7s	90.4%	380.2 MB	743.3 MB	599.5 MB	16 KB
683	28/b937c2	768156	InvokePreparePlotData (682)	COMPLETED	0	2025-02-07 20:31:05.934	6m 8s	5m 29s	86.0%	377.3 MB	718.6 MB	2.6 GB	10.7 KB
791	ba/239985	768385	InvokePreparePlotData (790)	COMPLETED	0	2025-02-07 20:31:46.191	5m 28s	4m 55s	91.3%	376.5 MB	745.4 MB	3.7 GB	12.2 KB
827	61/5ba142	768460	InvokePreparePlotData (826)	COMPLETED	0	2025-02-07 20:31:58.897	5m 15s	3m 57s	90.8%	368.1 MB	709.6 MB	1.8 GB	11.3 KB
1001	1c/a6fbe4	768925	InvokePreparePlotData (1000)	COMPLETED	0	2025-02-07 20:33:05.691	4m 8s	3m 26s	96.3%	378.8 MB	720 MB	1 GB	11.2 KB
1011	f2/b55c7b	768948	InvokePreparePlotData (1010)	COMPLETED	0	2025-02-07 20:33:09.356	4m 5s	3m 33s	93.1%	382 MB	724.6 MB	1.6 GB	37.1 KB
1132	1f/5e01e2	769227	InvokePreparePlotData (1131)	COMPLETED	0	2025-02-07 20:33:56.038	3m 18s	3m 4s	90.1%	375.6 MB	716.3 MB	1.2 GB	10.7 KB
44	84/6677fc	766714	InvokePreparePlotData (43)	COMPLETED	0	2025-02-07 20:27:16.929	10m 11s	9m 44s	89.0%	378.9 MB	737.7 MB	936.1 MB	11.9 KB
60	d6/888d79	766753	InvokePreparePlotData (59)	COMPLETED	0	2025-02-07 20:27:22.858	10m 5s	8m 10s	92.5%	397.3 MB	740.3 MB	152.5 MB	16.2 KB
79	76/17f64b	766786	InvokePreparePlotData (78)	COMPLETED	0	2025-02-07 20:27:28.163	10m	8m 56s	90.8%	376.4 MB	779.2 MB	2.5 GB	15.6 KB
95	7c/a21e39	766818	InvokePreparePlotData (94)	COMPLETED	0	2025-02-07 20:27:32.786	9m 55s	9m 29s	96.3%	412.6 MB	756.7 MB	3.2 GB	37.8 KB
126	fb/943f6d	766895	InvokePreparePlotData (125)	COMPLETED	0	2025-02-07 20:27:42.051	9m 46s	8m 48s	85.7%	373.2 MB	717.5 MB	4.1 GB	13.2 KB
290	70/da7871	767256	InvokePreparePlotData (289)	COMPLETED	0	2025-02-07 20:28:38.767	8m 49s	7m 35s	90.3%	374.1 MB	713.9 MB	1.6 GB	15.5 KB
335	3a/484f0e	767367	InvokePreparePlotData (334)	COMPLETED	0	2025-02-07 20:28:55.946	8m 32s	7m 25s	93.7%	411.8 MB	754.5 MB	771 MB	38.6 KB
364	7c/b39d0d	767434	InvokePreparePlotData (363)	COMPLETED	0	2025-02-07 20:29:06.248	8m 22s	7m 36s	91.0%	391.6 MB	735.8 MB	3.1 GB	24.1 KB
375	30/53008e	767456	InvokePreparePlotData (374)	COMPLETED	0	2025-02-07 20:29:09.722	8m 19s	7m 29s	89.5%	383.6 MB	722.7 MB	3.5 GB	10 KB
439	8b/675de2	767603	InvokePreparePlotData (438)	COMPLETED	0	2025-02-07 20:29:31.574	7m 57s	7m 5s	89.4%	397 MB	738.8 MB	968.1 MB	10.5 KB
499	66/d2440a	767733	InvokePreparePlotData (498)	COMPLETED	0	2025-02-07 20:29:53.285	7m 35s	7m 5s	91.1%	391.9 MB	731.9 MB	1.4 GB	16.3 KB
